aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2549	1.0070	0.1522	-74.3408	2.2583	-13.1836
-0.2187	1.0006	0.1190	-64.8193	5.1270	-10.7422
-0.2133	0.9902	0.0937	-56.8237	6.7749	-8.6670
-0.2054	0.9642	0.0684	-50.9033	8.3008	-7.0801
-0.2087	0.9476	0.0454	-45.8374	10.1929	-6.0425
-0.1942	0.9363	0.0070	-41.6870	12.5732	-4.8828
-0.1224	0.9105	-0.0245	-41.0156	13.6108	-4.0894
-0.1132	0.8812	-0.0372	-46.2036	11.1694	-4.7607
-0.1268	0.8763	-0.0449	-55.8472	7.2632	-6.2866
-0.1360	0.8795	-0.0590	-66.4063	2.7466	-9.3994
-0.1346	0.8894	-0.0690	-76.2329	-1.0376	-11.3525
-0.1501	0.9022	-0.0815	-84.6558	-4.2114	-12.5732
-0.1554	0.8969	-0.0822	-91.7358	-4.7607	-12.8784
-0.1772	0.8987	-0.0747	-97.5342	-5.5542	-11.6577
-0.1661	0.9058	-0.0608	-101.5625	-7.5684	-8.3008
-0.1833	0.9238	-0.0532	-102.4780	-10.1318	-3.5400
-0.1852	0.9575	-0.0486	-100.9521	-12.4512	0.4883
-0.1785	0.9836	-0.0393	-96.8018	-14.5264	4.2114
-0.1520	0.9998	-0.0242	-90.6372	-16.9067	7.6904
-0.1111	1.0214	0.0035	-82.0313	-20.0806	9.9487
-0.0861	1.0458	0.0519	-71.1670	-23.1323	11.2305
-0.1494	1.0696	0.0579	-55.0537	-27.8320	13.0005
-0.3248	1.1276	0.1350	-32.2266	-33.0200	15.7471
-0.4985	1.2930	0.2568	5.4932	-33.2642	24.0479
-0.7017	1.4812	0.4293	66.9556	-31.6772	41.5039
-0.9209	1.6768	0.4933	152.1606	-19.1650	71.5332
-1.0287	1.5916	0.4116	257.2021	11.2305	111.2061
-0.8920	1.6982	0.4005	349.9146	57.8613	140.9302
-0.8632	1.5398	0.2343	457.0923	105.1636	156.9214
-0.8689	1.6038	0.2941	541.3208	166.1377	158.8745
-0.4927	1.6383	0.1506	621.8262	222.8394	148.6816
0.1742	1.4343	-0.1876	677.6733	243.1641	126.0986
0.7689	0.9696	-0.3447	676.0254	202.4536	90.8813
0.4233	0.4117	-0.2367	593.3228	123.4741	47.9126
-0.1649	0.2119	-0.0903	449.2187	67.0166	10.7422
-0.1564	0.2157	-0.0394	283.3862	63.4766	-14.5874
0.0411	0.2141	0.0297	124.8169	83.7402	-37.0483
0.0770	0.3059	0.1470	-8.4229	70.3735	-50.1099
0.0865	0.4397	0.1498	-100.5859	15.6860	-46.6919
0.0238	0.4214	0.1266	-151.2451	-50.1099	-34.8511
-0.1677	0.4548	0.1501	-179.5654	-110.6567	-20.0806
-0.3652	0.4998	0.1500	-191.6504	-147.0337	-8.7280
-0.4633	0.5238	0.1609	-195.0073	-154.6631	5.1880
-0.4680	0.5657	0.1571	-196.5332	-148.8647	13.4277
-0.4545	0.5985	0.1497	-195.9839	-132.9346	15.9302
-0.4114	0.6346	0.1174	-193.9697	-113.8306	11.9629
-0.4669	0.6594	0.1442	-193.8477	-98.3276	2.3193
-0.5867	0.7587	0.1940	-192.9321	-79.7119	-9.2773
-0.6252	0.8496	0.2489	-183.4106	-51.6968	-19.7754
-0.5917	0.9032	0.3052	-168.4570	-19.3481	-29.6631
