aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.3074	-0.5278	0.9585	24.9023	-10.1929	3.4180
-0.3152	-0.5492	0.9509	25.6958	-7.8125	3.2959
-0.3274	-0.5485	0.9423	24.9023	-3.9062	3.4790
-0.2983	-0.5696	0.9286	23.5596	-5.7373	5.7983
-0.2837	-0.5892	0.9083	20.9351	-4.0894	5.2490
-0.2878	-0.6072	0.8827	17.0898	-1.8311	3.9062
-0.2742	-0.6082	0.8828	11.7798	0.5493	0.8545
-0.2601	-0.5645	0.9222	6.1035	1.4038	-4.5776
-0.2756	-0.5251	0.9254	3.7231	0.4272	-10.1318
-0.2987	-0.5096	0.9572	2.4414	-0.6714	-13.9771
-0.3013	-0.4928	0.9711	2.9907	-1.0376	-13.6108
-0.3010	-0.4973	0.9695	4.2725	-0.4883	-10.3760
-0.3052	-0.5092	0.9924	5.0049	-0.1831	-6.3477
-0.2947	-0.5016	0.9539	6.3477	0.3052	-1.7700
-0.2699	-0.5037	0.9297	7.2632	-1.4648	2.6855
-0.2693	-0.5007	0.8419	6.9580	-4.4556	8.3618
-0.2487	-0.4451	0.8206	3.9673	-6.7139	13.3057
-0.2681	-0.3960	0.8340	1.2817	-7.8735	17.6392
-0.3114	-0.3929	0.8358	1.5259	-4.7607	19.4092
-0.2935	-0.4233	0.8438	3.1738	2.5635	19.1040
-0.2369	-0.4702	0.8943	4.3945	11.4136	16.2354
-0.1866	-0.4692	0.9192	5.1880	16.9678	12.6953
-0.1732	-0.4918	0.9154	7.4463	14.7095	9.3384
-0.2075	-0.5500	0.9064	7.6294	8.7280	8.4839
-0.2574	-0.5858	0.8796	3.5400	3.1128	10.0098
-0.2903	-0.5774	0.8333	-2.8076	-0.7935	11.2305
-0.2803	-0.5511	0.7971	-10.9253	-2.6245	11.9629
-0.2883	-0.5123	0.7581	-20.0806	-0.8545	11.4746
-0.2859	-0.4518	0.7072	-28.8696	1.0986	11.1694
-0.2546	-0.3857	0.7158	-36.3159	4.6997	11.5356
-0.2495	-0.4030	0.7583	-41.6260	11.6577	12.0239
-0.2648	-0.4789	0.8082	-46.5088	20.5688	10.1318
-0.2590	-0.4738	0.9165	-53.0396	29.9072	4.7607
-0.2183	-0.4115	0.9547	-56.1523	35.7666	0.7324
-0.2157	-0.4021	0.9850	-55.6641	34.9121	0.3662
-0.2201	-0.4103	0.9788	-54.9927	32.3486	6.3477
-0.2240	-0.4187	0.9486	-54.6265	27.8320	15.3809
-0.2418	-0.4181	0.9047	-55.7251	24.0479	21.9727
-0.2570	-0.3890	0.8422	-59.2041	21.2402	23.7427
-0.2345	-0.3699	0.7937	-63.5986	22.0337	20.9961
-0.2109	-0.3571	0.7538	-69.6411	26.2451	14.8926
-0.1820	-0.3317	0.7191	-77.5757	31.0059	7.7515
-0.1323	-0.3098	0.7321	-85.3882	37.5977	0.0610
-0.1086	-0.2943	0.8281	-92.5903	44.4946	-6.8970
-0.1332	-0.2229	0.9547	-95.8252	48.8281	-10.9863
-0.1388	-0.1257	1.0306	-89.2334	48.0957	-9.4604
-0.1538	-0.0931	1.0613	-75.0122	44.3726	-3.2959
-0.1758	-0.1390	1.0554	-58.2886	42.5415	6.7749
-0.1689	-0.2064	1.0355	-45.9595	42.2974	16.1133
-0.1353	-0.2537	1.0089	-39.9170	41.0156	21.5454
-0.0989	-0.2867	0.9723	-40.7715	39.6118	20.4468
-0.0704	-0.3185	0.9293	-46.1426	35.8887	13.7939
-0.0292	-0.3495	0.8568	-57.0679	30.7007	4.9438
-0.0013	-0.3549	0.8512	-75.6836	25.0244	-6.4087
-0.0205	-0.3250	0.8453	-96.1914	20.2026	-18.0664
-0.0566	-0.2622	0.8616	-115.4785	17.1509	-24.7192
-0.1282	-0.1359	0.9622	-131.1035	16.1133	-26.9165
-0.1761	0.0021	0.9985	-133.6060	18.4937	-23.1323
-0.1669	0.0625	1.0176	-125.4272	23.3154	-14.1602
-0.1661	0.0636	1.0292	-113.8916	31.8604	-6.2256
-0.1610	0.0515	1.0293	-104.4312	41.3208	-0.6714
-0.1346	0.0476	1.0221	-98.0225	48.2788	0.7324
-0.0864	0.0254	0.9906	-93.0786	52.1851	-1.4648
