aX	aY	aZ	gX	gY	gZ	
-0.3721	0.9742	0.1940	-348.8770	59.2651	-22.1558
-0.3727	1.0129	0.2454	-341.1255	67.0776	-8.8501
-0.3077	1.0486	0.3094	-329.8950	75.7446	0.8545
-0.1951	1.0635	0.3363	-315.1855	83.3130	6.7139
-0.0894	1.0657	0.3372	-297.2412	84.4727	9.5825
0.0171	1.0591	0.3549	-279.7852	75.9277	9.0332
0.1055	1.0249	0.3435	-263.9160	58.4717	4.6387
0.0742	1.0316	0.4017	-249.8169	34.7900	-1.0376
-0.0638	1.0276	0.4087	-225.5249	6.1646	-7.2632
-0.1890	1.0093	0.3785	-199.5239	-18.7988	-14.4653
-0.2499	1.0111	0.3727	-174.3774	-36.6211	-18.1274
-0.2798	1.0326	0.3738	-149.6582	-44.6777	-16.3574
-0.3136	1.0518	0.3811	-122.4976	-44.3115	-9.6436
-0.3396	1.0377	0.3323	-93.2007	-39.3066	0.0610
-0.3224	1.0140	0.2958	-67.3828	-31.3721	10.8643
-0.3036	0.9882	0.2550	-43.5791	-24.0479	21.9116
-0.2943	0.9778	0.2216	-21.6064	-17.8223	31.6772
-0.2996	0.9879	0.1952	-2.8687	-12.5122	38.5742
-0.2766	1.0039	0.1544	12.8174	-8.4229	42.7246
-0.2452	1.0122	0.1179	25.3296	-5.7373	43.4570
-0.2306	1.0063	0.0796	33.1421	-2.9907	39.4287
-0.2153	0.9789	0.0422	36.9873	-0.6714	32.6538
-0.2203	0.9408	0.0183	36.1328	-0.1831	25.1465
-0.2454	0.9047	-0.0161	31.9824	0.4272	17.5781
-0.2509	0.8798	-0.0386	24.3530	0.6104	11.4746
-0.2528	0.8674	-0.0566	14.0381	0.0000	7.2632
-0.2549	0.8635	-0.0844	2.8076	-0.6714	5.6152
-0.2568	0.8704	-0.0905	-9.2773	-1.8921	5.4932
-0.2710	0.8829	-0.0803	-22.0337	-3.4790	5.7373
-0.2719	0.8832	-0.0809	-33.7524	-5.5542	5.7373
-0.2635	0.8752	-0.0615	-44.9829	-8.9722	5.7373
-0.2637	0.8735	-0.0325	-55.6030	-12.7563	5.4321
-0.2681	0.8783	-0.0221	-64.0259	-16.4185	5.1270
-0.2607	0.8760	-0.0106	-70.1294	-19.8975	5.4932
-0.2517	0.8762	0.0192	-76.0498	-23.9258	6.4087
-0.2587	0.9086	0.0535	-79.3457	-27.8931	7.7515
-0.2583	0.9321	0.0736	-78.5522	-30.3955	8.9111
-0.2388	0.9521	0.0989	-74.2188	-30.5786	9.5825
-0.1959	0.9956	0.1510	-66.8945	-29.1748	9.3994
-0.2675	1.0868	0.2819	-51.1475	-25.3906	7.3242
-0.4756	1.1648	0.4022	-20.8130	-12.2070	8.3008
-0.7485	1.2502	0.6024	22.3389	10.4370	22.0947
-0.9591	1.2834	1.0221	86.0596	29.2358	48.8281
-0.9115	1.4225	1.3510	173.2788	38.4521	79.2236
-0.7290	1.5405	1.1812	309.9976	44.7388	107.1777
-0.4613	1.5625	0.9071	448.2422	67.8711	120.8496
-0.1240	1.6055	0.8247	565.1245	95.1538	119.0796
0.1594	1.6365	0.5284	672.6685	110.3516	97.1069
0.2435	1.6569	0.1515	753.8452	100.1587	60.4858
0.1412	1.6820	-0.0150	792.7246	80.0781	21.7896
0.0134	1.7115	-0.0189	803.2227	69.7632	-5.2490
0.0159	1.6976	-0.0103	789.8560	65.4297	-15.3198
0.2592	1.4487	-0.2810	745.6055	50.7813	-8.7280
0.3437	0.6322	-0.6519	633.3008	9.9487	7.3242
-0.4797	-0.4656	-0.4994	435.1196	1.7700	11.4136
-0.9966	-1.2229	-0.0914	220.9473	55.1758	15.0757
-0.5768	-1.0563	0.2136	42.4805	94.9707	2.2583
-0.0900	-0.3024	0.2374	-78.9795	96.6797	-41.0156
-0.0187	0.2472	0.1760	-158.6914	61.8286	-79.1626
-0.1244	0.5099	0.1680	-209.0454	10.0708	-95.2148
-0.2629	0.5870	0.2012	-243.7134	-41.3208	-94.4214
