aX	aY	aZ	gX	gY	gZ	
-0.8682	0.1597	-1.0702	633.8501	263.5498	197.6318
-0.7587	0.0299	-1.1117	570.3125	230.7739	172.7905
-0.6663	-0.0529	-1.3082	506.2866	156.1279	146.6675
-0.9274	-0.3595	-1.5059	432.4341	86.6089	111.3281
-1.2074	-0.6487	-1.5699	344.2993	62.6831	69.5801
-1.1666	-0.6000	-1.5636	250.7935	75.1953	37.2314
-0.9469	-0.3785	-1.5417	165.5273	93.6279	18.7988
-0.8619	-0.1840	-1.4812	96.0083	94.2993	8.8501
-0.8236	-0.1096	-1.3911	43.6401	76.9653	1.6479
-0.8218	-0.0983	-1.2588	3.9062	49.5605	-4.5776
-0.8737	-0.0841	-1.0979	-24.5361	23.2544	-8.4229
-0.8600	-0.1544	-0.9916	-44.1895	7.1411	-6.0425
-0.8569	-0.2264	-0.8788	-60.9131	0.6714	-2.6245
-0.8674	-0.2380	-0.7639	-76.9653	-0.6104	-2.6245
-0.8354	-0.2301	-0.6715	-89.1724	-0.7935	-4.6387
-0.8370	-0.2738	-0.6115	-97.2290	-1.2817	-6.4087
-0.8313	-0.3636	-0.5638	-105.9570	-1.6479	-9.6436
-0.7946	-0.4208	-0.5172	-117.6758	-3.7842	-13.8550
-0.7446	-0.4424	-0.4602	-130.8594	-11.5967	-17.1509
-0.7299	-0.4613	-0.4191	-144.2871	-25.2075	-17.7612
-0.7563	-0.4410	-0.3840	-158.1421	-39.9780	-17.8833
-0.8270	-0.3441	-0.3424	-169.3115	-53.7109	-20.5078
-0.8574	-0.2500	-0.2869	-173.7671	-60.6689	-25.5737
-0.8071	-0.2391	-0.2573	-170.2271	-61.9507	-30.8228
-0.7601	-0.2893	-0.2802	-164.3066	-65.1855	-37.2314
-0.7563	-0.3870	-0.3584	-164.1235	-71.4111	-43.8232
-0.7659	-0.3586	-0.4572	-172.9736	-77.5146	-50.7202
-0.7302	-0.2841	-0.5876	-181.6406	-89.9048	-56.3965
-0.8644	-0.1427	-0.4427	-190.6128	-100.0977	-58.2886
-1.0524	-0.0573	-0.3073	-183.2275	-95.0928	-49.6826
-1.1045	-0.1409	-0.2729	-164.0015	-80.5664	-37.6587
-1.0536	-0.2716	-0.2833	-146.0571	-62.6831	-28.3813
-1.0197	-0.3225	-0.2571	-138.3057	-47.3633	-22.2168
-1.0084	-0.3374	-0.2372	-136.7187	-34.1187	-19.9585
-0.9565	-0.3528	-0.2351	-137.5122	-24.1089	-22.0337
-0.8972	-0.3711	-0.2761	-139.5264	-20.5078	-29.1138
-0.8447	-0.3740	-0.3088	-145.0195	-24.2310	-39.4287
-0.8157	-0.3134	-0.3787	-152.2827	-32.0435	-50.7202
-0.8143	-0.2671	-0.3809	-156.1890	-42.6636	-58.0444
-0.9115	-0.1908	-0.3336	-154.3579	-51.5137	-57.7393
-1.0168	-0.1669	-0.2516	-142.7002	-54.4434	-51.0254
-1.1172	-0.1714	-0.1594	-123.9624	-48.5229	-38.0249
-1.1735	-0.1970	-0.0741	-100.4639	-30.8838	-21.9727
-1.1207	-0.2412	-0.0352	-76.4160	-8.0566	-8.1177
-1.0206	-0.2928	-0.0243	-57.6782	13.7329	-1.2207
