aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.0359	0.0249	0.7483	319.5801	180.6030	337.4023
0.0863	-0.3796	0.4490	331.5430	140.1367	305.2979
0.0796	-0.6598	0.1635	330.9937	95.6421	271.7285
0.0503	-0.7183	0.1306	312.3169	64.1479	241.2109
0.0293	-0.8677	-0.0250	299.3164	32.1655	209.8999
-0.1125	-0.8478	-0.1184	284.8511	13.8550	195.5566
-0.2012	-0.8518	-0.1516	265.5640	21.7896	182.8003
-0.1671	-0.8549	-0.0691	248.5962	35.3394	171.6309
-0.1877	-0.8051	-0.0160	242.0044	49.3774	160.7056
-0.1973	-0.8468	0.0122	241.7603	65.8569	147.7661
-0.1265	-0.8168	0.0068	235.3516	67.3218	137.7563
-0.0547	-0.7574	-0.0292	233.6426	59.1431	126.2817
-0.0386	-0.6779	-0.0621	240.2344	55.9082	119.8730
-0.0513	-0.6619	-0.1167	252.9297	58.3496	115.7837
-0.0730	-0.6207	-0.1544	266.7236	63.1104	109.0088
