aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.9368	0.4022	0.5646	-310.8521	66.8335	48.2788
-0.9463	0.6495	1.0228	-271.9116	106.3843	63.6597
-0.6128	0.7152	1.6721	-163.1470	113.8306	86.6699
-0.6112	0.8545	1.9261	-10.4980	93.0786	104.5532
-0.8091	0.8944	1.6407	190.9790	43.5181	111.9995
-0.7827	0.9822	1.0985	388.7329	23.7427	97.7783
-0.7328	1.0288	0.6393	584.1675	51.2085	57.8613
-0.8831	1.1913	-0.1088	771.3623	104.6143	12.6953
-1.0634	1.4396	-0.8486	941.2842	162.7808	-30.8838
-1.0769	1.8079	-1.6980	1085.5103	211.4258	-84.7168
-1.0691	2.3580	-2.2552	1194.0308	209.5337	-100.6470
-0.9241	2.6656	-2.6412	1252.8687	180.2979	-55.5420
0.2690	2.3068	-2.8959	1185.5469	107.0557	-2.5024
0.1381	1.4203	-3.7943	945.1294	11.7187	24.7803
-2.6689	-1.0011	-3.5703	660.2173	31.1890	-1.5869
-3.9639	-2.8289	-1.7762	242.2485	43.0298	21.3013
-2.9838	-0.9429	-0.9585	-109.1919	5.1270	57.4951
-2.0222	0.9926	-1.1720	-283.2642	7.0190	47.7295
-1.0925	1.1053	-1.3623	-357.7271	20.2637	14.2822
-0.5547	0.7902	-1.4584	-401.3062	-29.9683	11.9629
-0.5095	0.9331	-1.3315	-426.2695	-85.5713	30.8228
-0.8500	0.6239	-1.2428	-417.2363	-123.1079	29.9072
-0.8966	0.4517	-1.0377	-404.7241	-175.2930	-30.7007
-0.8209	0.4324	-0.6886	-381.7139	-195.3125	-68.7866
-1.0170	0.3313	-0.3279	-342.3462	-175.7202	-78.7964
-1.1283	0.2032	-0.1520	-294.1895	-133.7280	-86.4868
-1.1422	0.0836	-0.0645	-248.4741	-88.8672	-88.8062
-1.1034	0.0648	0.0233	-215.1489	-59.8145	-85.4492
-1.0529	0.0729	0.1060	-189.6362	-40.1001	-78.4912
-0.9796	0.0292	0.1344	-166.5649	-22.7661	-66.5283
-0.8705	-0.0392	0.1340	-150.7568	-13.9160	-53.1006
-0.8730	-0.1044	0.1083	-143.7378	-21.1792	-40.2222
-0.9236	-0.1489	0.0818	-147.1558	-31.4331	-31.6772
-0.9197	-0.1523	0.0546	-157.8979	-37.4756	-27.8320
-0.8818	-0.1432	0.0284	-172.7295	-42.5415	-25.2686
-0.7791	-0.0918	0.0546	-190.9180	-49.4385	-26.6724
-0.6381	-0.0446	0.0490	-210.2051	-52.9175	-35.4004
-0.5897	0.0613	0.1871	-224.1211	-54.9316	-51.2085
-0.6760	0.2325	0.4630	-222.2290	-74.0356	-64.8193
-1.0079	0.3103	0.7614	-186.4014	-86.0596	-64.5752
-1.4650	0.3370	1.0490	-113.7085	-83.3130	-36.0107
-1.4872	0.6465	1.1598	-6.1035	-71.7163	23.6206
-1.0721	0.9065	1.0748	146.9727	-61.4624	96.2524
-0.9041	0.9675	1.1082	318.6035	-67.5049	153.5645
-1.0420	1.0880	0.9347	489.9902	-65.5518	182.6782
-1.2698	1.2623	0.5631	652.2217	-22.5830	185.3027
-1.2953	1.5133	-0.1021	786.8042	49.6826	192.6270
-0.8761	1.4703	-0.8738	893.6157	129.0894	219.4824
-0.2131	1.3116	-1.3542	940.0635	189.6362	267.7002
0.2092	1.2076	-1.7864	895.9961	185.6079	282.5928
