aX	 aY 	 aZ	 gX	 gY	 gZ	
2.2512	-0.4556	-3.9763	-128.8452	-63.0493	-140.2588
2.3282	0.3372	-3.1960	-156.6162	30.5176	-162.6587
1.7084	0.8567	-2.3348	-171.6919	80.9937	-172.8516
1.2465	1.7676	-1.1854	-174.0112	92.1021	-174.3774
0.5411	2.4852	-0.0511	-147.5830	106.6284	-150.2686
0.0154	1.3715	0.8929	-121.4600	100.4028	-115.9058
-0.6227	2.9712	1.9834	-150.9399	70.4956	-153.9917
-1.7671	2.5465	3.3851	-239.8682	-6.2866	-109.5581
-3.1201	2.7051	3.9995	-272.0947	-67.5049	-99.9756
-3.3143	2.3497	3.9995	-253.8452	-62.5000	-106.1401
-3.9995	2.0470	3.9995	-252.8687	-25.2686	-69.8853
-3.3503	2.0103	3.9995	-222.2900	36.1328	-65.0635
-1.8945	1.7837	3.9995	-156.0059	65.5518	-54.0161
-1.6478	1.3416	3.9995	-103.0273	11.8408	-23.6206
-2.1334	0.9014	3.9995	-54.2603	-84.6558	-26.9775
-2.1005	0.5847	3.4801	-6.8970	-134.8267	-29.8462
-1.8446	0.3052	2.8712	20.3247	-129.2725	-16.8457
-1.5446	0.1440	2.3749	27.3438	-100.2808	3.4180
-1.2784	0.2095	1.9884	27.3438	-70.8008	15.1978
-0.9380	0.1470	1.6774	26.3062	-43.0908	27.2827
-0.6946	0.2557	1.4464	24.5972	-26.3062	31.0059
-0.5741	0.3031	1.2666	24.9634	-17.9443	36.2549
-0.5201	0.2952	1.1454	27.4048	-10.5591	43.8232
-0.5491	0.3542	1.0868	27.6489	-2.8687	46.3867
-0.6254	0.4431	1.0608	26.0010	8.4229	49.1333
-0.6355	0.4602	1.0720	24.5361	21.9116	54.6265
-0.6182	0.4712	1.1401	21.1182	29.7852	59.0820
-0.5803	0.5162	1.2295	15.8081	30.0903	62.1948
-0.5344	0.5724	1.3057	13.3057	23.6816	64.6973
-0.5397	0.6152	1.3700	16.2964	14.1602	67.8101
-0.6117	0.6266	1.4100	23.5596	9.3994	68.9087
-0.6952	0.6304	1.4363	31.5552	10.2539	67.9932
-0.7948	0.6201	1.4647	38.5742	14.9536	67.8711
-0.8398	0.6746	1.4734	46.7529	23.1323	68.1152
-0.8082	0.6703	1.4335	57.6172	30.6396	65.3076
-0.8114	0.6068	1.3850	66.8945	33.0811	64.1479
-0.7761	0.6064	1.3225	71.1060	29.6631	64.0869
-0.6613	0.6376	1.2548	74.0356	22.8882	66.7725
-0.6409	0.5170	1.1750	74.8291	15.1367	70.6177
-0.8124	0.2482	1.1108	72.6929	8.6670	64.5752
-0.5265	0.6593	1.0409	69.3970	7.8735	45.1050
-0.3766	0.4705	0.9336	76.7822	19.2871	54.2603
-0.2554	0.3040	0.8311	81.9702	24.7192	66.2231
-0.2029	0.2284	0.7549	81.6650	20.0195	59.0210
-0.1761	0.1797	0.6879	79.8950	14.8926	52.1851
-0.1993	0.1467	0.6357	77.6978	13.9160	53.7109
-0.1699	0.0946	0.5757	74.3408	16.9678	55.6030
-0.1212	0.0591	0.5205	70.1904	23.3765	55.9692
-0.0897	-0.0243	0.4862	63.5376	28.6255	53.2837
-0.1387	-0.0648	0.4717	51.6968	33.1421	47.6074
-0.2013	-0.0247	0.4799	39.8560	38.0249	39.5508
-0.2147	0.0244	0.4999	32.2266	45.2271	37.1094
-0.1980	0.0173	0.5310	28.9917	53.1006	41.1377
-0.1683	-0.0205	0.5444	27.5879	58.7769	44.4946
-0.1287	-0.0338	0.5520	27.8320	61.2793	44.1284
-0.1095	-0.0349	0.5555	29.1748	60.9741	42.3584
-0.1128	-0.0540	0.5499	30.8838	60.5469	40.8325
-0.1073	-0.0504	0.5372	31.4331	58.9600	37.8418
-0.1093	-0.0834	0.5330	30.8838	55.4199	33.1421
