aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.2981	0.3646	-0.8977	467.4072	-29.0527	222.1069
-0.2128	0.3850	-0.9348	450.5005	-29.0527	211.4258
-0.2239	0.4435	-0.9725	436.6455	-28.1982	202.0874
-0.2732	0.4830	-1.0226	425.5981	-26.6724	193.7866
-0.2853	0.5016	-1.1470	414.6729	-18.1274	185.6689
-0.1545	0.4919	-1.3251	397.9492	-5.4321	175.9033
0.1323	0.4619	-1.6317	372.7417	5.0659	165.6494
0.3821	0.2112	-2.2604	322.7539	5.9204	149.5361
0.4803	-0.4697	-2.8086	235.5347	12.7563	110.7788
0.0720	-1.5084	-3.0470	77.6367	31.8604	64.2090
-0.2941	-1.3395	-2.5945	-182.0679	88.3789	8.7280
-0.3334	-0.7847	-2.1024	-409.6680	150.6348	-106.6895
-0.3423	-0.0522	-1.7988	-593.3838	156.2500	-230.2246
