aX	 aY 	 aZ	 gX	 gY	 gZ	
0.6521	1.1145	1.1699	-247.9858	-103.8208	114.8071
0.2979	1.5819	1.7390	-214.4165	-131.7749	159.4849
-0.4081	2.0793	2.4404	-130.4321	-201.6602	206.3599
-1.4811	2.7672	2.7002	45.5322	-244.6899	261.9629
-1.8265	3.2415	1.8704	322.6929	-184.2651	338.2568
-1.8766	3.2308	0.5968	629.4556	21.5454	367.7368
-1.4977	2.9908	-0.1228	928.1616	294.6167	318.1152
-0.3315	3.1249	-1.3004	1143.4937	416.8701	209.3506
0.2444	2.8595	-2.2704	1248.6572	389.2822	90.8813
-0.3298	1.8652	-2.9514	1175.7813	302.4902	33.0811
-0.3031	0.5463	-2.5056	922.7905	282.8979	63.5376
0.1042	-0.8177	-1.3456	540.8325	227.1729	67.2607
-1.1040	-0.4158	-0.0284	151.6113	108.3984	12.0239
-1.3955	0.8081	-0.0804	-55.9082	0.5493	-28.6255
-0.6493	0.6769	-0.4940	-142.0288	-77.6367	-59.6924
-0.6573	0.6987	-0.7147	-181.4575	-125.1221	-89.6606
-1.1918	0.8905	-0.7040	-208.8013	-169.2505	-108.4595
-1.5769	0.9980	-0.5814	-224.9756	-172.7295	-112.3047
-1.5317	0.8243	-0.4553	-231.6895	-111.5112	-108.9478
-1.2052	0.7656	-0.4135	-236.7554	-22.2778	-115.5396
-0.8346	0.8788	-0.2493	-254.8828	55.0537	-124.2676
-0.5906	0.9124	-0.0521	-271.5454	111.9995	-130.7983
-0.3876	0.8860	0.1239	-283.3252	144.2871	-130.9204
-0.1718	0.8518	0.2151	-291.8701	158.5083	-127.6245
0.0552	0.8749	0.2660	-300.8423	162.1094	-125.4883
0.2424	0.9113	0.3414	-310.4248	154.4800	-122.3145
0.3447	0.9301	0.4073	-317.6270	136.2305	-116.2109
0.3522	0.8743	0.4150	-314.0869	113.1592	-106.3843
0.3457	0.8700	0.4873	-310.1196	85.8154	-92.2241
0.1327	0.9241	0.4534	-300.9033	57.3120	-73.5474
0.1793	1.0497	0.4097	-287.9028	33.0811	-47.9736
0.2463	1.0791	0.4583	-282.6538	4.3945	-23.0713
0.0782	1.1110	0.4556	-266.9678	-6.8359	0.0000
0.0382	1.1509	0.4478	-249.7559	-13.4277	17.0288
0.0343	1.1969	0.4293	-233.2153	-23.8037	25.9399
0.0173	1.1783	0.3921	-212.6465	-21.4844	29.8462
0.0785	1.1160	0.3970	-194.8242	-11.6577	32.7148
0.1223	1.0897	0.4377	-182.8003	-5.5542	33.4473
0.2455	1.0593	0.5232	-177.0020	-3.1128	34.8511
0.4056	1.0212	0.6334	-177.0020	-7.7515	37.9639
0.5422	0.9689	0.7546	-179.6265	-24.6582	44.4336
0.7167	0.9832	0.9005	-183.7769	-48.4009	58.2275
0.8669	0.9781	0.9506	-182.7393	-75.3784	77.0874
0.8406	1.0232	1.1490	-175.7202	-107.9712	104.1870
0.6436	1.2825	1.6509	-158.8135	-159.6069	144.1650
0.3278	1.6643	2.3217	-104.9194	-225.7690	196.8994
-0.4834	2.2388	2.5134	28.2593	-281.7383	260.8643
-1.0677	2.8403	1.8289	254.4556	-262.8784	336.2427
-1.1581	3.1598	1.1368	521.4844	-133.7891	385.7422
-0.9510	3.1658	0.3318	808.5327	60.5469	355.7739
-0.0894	3.1393	-0.7527	1075.0732	195.6787	264.4043
0.4370	3.0229	-2.6094	1257.9956	211.4868	146.9727
0.5975	2.2064	-3.6516	1237.4268	177.7344	80.4443
-0.4646	-0.1627	-3.3662	932.9834	167.6636	65.1245
-2.2003	-1.4740	-0.9913	459.8389	221.1914	17.5781
-2.1041	0.6183	-0.6365	88.4399	252.4414	-51.6357
-0.2635	0.8644	-1.0532	-103.6987	186.4624	-106.2012
0.0222	1.1935	-0.8479	-213.4399	28.6865	-119.3848
-0.9344	1.5151	-0.7072	-249.1455	-141.4795	-139.4043
-1.3939	1.2983	-0.6337	-249.7559	-235.6567	-128.8452
-1.5682	1.0461	-0.5028	-248.0469	-240.4785	-101.0742
-1.6586	1.0867	-0.3269	-236.0840	-175.7812	-83.8013
-1.4825	1.1787	-0.1038	-225.0977	-84.5947	-65.1855
-0.9850	1.1002	0.1254	-215.3320	10.4370	-54.0161
-0.6027	0.9333	0.3008	-204.5898	76.1108	-51.2085
-0.3198	0.8403	0.3939	-198.8525	108.9478	-56.5186
-0.0504	0.8053	0.4268	-206.6650	115.3564	-66.1621
0.0464	0.8392	0.4502	-223.0835	108.8867	-71.5332
0.0759	0.8938	0.4578	-240.5396	95.1538	-73.4253
0.0796	0.9543	0.4464	-254.2114	76.9043	-70.3735
0.0261	0.9573	0.4312	-258.6060	59.8145	-62.6831
-0.0146	0.9478	0.4104	-257.8125	44.4946	-51.0254
-0.0640	0.9003	0.4076	-251.8921	28.9307	-37.4146
-0.1423	0.9310	0.3177	-241.4551	16.2964	-18.8599
-0.1722	1.0878	0.2671	-234.5581	-3.8452	-2.4414
-0.0977	1.0409	0.2332	-224.2432	-19.4702	9.0332
-0.1913	0.9879	0.1694	-210.6323	-25.5127	29.2358
-0.2257	0.9866	0.1044	-200.8057	-29.2358	44.0063
-0.1844	0.9900	0.0358	-196.2891	-32.4097	48.7671
-0.1652	0.9824	0.0007	-194.1528	-30.8228	46.8140
-0.1769	0.9635	0.0055	-194.5190	-23.4985	38.4521
-0.1914	0.9446	0.0427	-196.2280	-9.3994	26.1230
-0.0458	0.8960	0.1090	-202.2095	3.1738	15.4419
0.1195	0.9020	0.2301	-215.3931	1.8311	6.5918
0.3258	0.8615	0.3998	-232.7881	-6.1646	4.2114
0.4722	0.8140	0.5679	-252.3804	-26.8555	13.9771
0.5671	0.8402	0.7059	-270.2026	-56.3354	35.1563
0.6561	1.0652	0.8583	-282.1045	-92.4683	59.6313
0.6654	1.3119	0.9692	-273.2544	-124.7559	81.7261
0.4563	1.5903	1.1151	-235.2905	-154.5410	104.1870
-0.1689	1.9224	1.4789	-158.7524	-190.7349	126.2207
-0.9169	2.2732	1.7247	-22.2778	-218.0786	155.0903
-1.4720	2.7057	1.8375	180.6641	-191.2842	196.4111
-1.1675	2.9025	0.7518	452.1484	-113.3423	230.9570
-0.7463	2.8813	0.0186	714.2334	-1.7090	227.9663
-0.7764	2.9127	-0.6586	934.9365	95.1538	181.9458
-0.9160	2.9731	-1.6656	1116.5161	169.3115	123.5352
-0.3784	3.3536	-2.5084	1225.1587	216.9800	64.8193
1.0533	3.3103	-3.1779	1230.5908	179.6265	41.3818
0.4188	0.1305	-3.3844	1063.6597	69.8242	57.4341
-2.6130	-1.3099	-1.8215	631.4087	-6.2256	87.9517
-2.4767	0.2029	-0.4948	187.3169	32.0435	14.8926
-0.5789	0.7690	-0.8745	-62.7441	50.9033	-9.0332
0.2180	0.5554	-1.2725	-228.8818	-18.4326	-34.7900
-0.0690	1.4338	-1.1058	-342.4072	-140.5029	-49.9268
-0.7313	1.5538	-0.9518	-382.8125	-259.2773	-54.1382
-1.0298	1.1470	-0.4717	-373.1689	-293.6401	-40.7715
-1.1583	1.0861	-0.2035	-320.6177	-257.6294	-44.8608
-1.3131	1.0734	-0.2933	-259.7046	-185.0586	-46.4478
-1.1647	0.9746	-0.3064	-235.9009	-87.6465	-31.2500
-0.8165	1.0021	-0.0864	-237.8540	-7.0190	-20.9961
-0.5665	1.0420	0.1438	-229.1870	60.4858	-32.4707
-0.5387	1.0328	0.2637	-211.4258	113.8916	-45.2881
-0.4456	0.9652	0.2522	-194.7021	155.8838	-58.5938
-0.2993	0.9236	0.2273	-189.5752	186.0352	-67.6880
-0.1595	0.9001	0.2039	-189.9414	200.2563	-68.4814
-0.0234	0.8527	0.1716	-188.8428	197.3877	-63.9038
0.0710	0.8188	0.1594	-192.5659	176.1475	-57.0068
0.0948	0.8179	0.1378	-199.8901	143.5547	-46.5088
0.0447	0.8643	0.1394	-209.6558	108.5815	-34.1187
-0.0139	0.8861	0.1047	-215.8203	80.0781	-21.0571
-0.0327	0.9253	0.0846	-220.8862	56.5796	-10.3149
-0.1180	0.9388	0.0128	-226.0132	40.3442	-3.4180
-0.1797	0.9779	-0.0192	-226.9897	31.4331	0.7324
-0.1708	0.9489	-0.0154	-230.2246	31.0669	-2.6855
-0.1799	0.9292	-0.0052	-228.8208	37.3535	-6.6528
-0.1674	0.9241	0.0209	-224.7925	44.0674	-12.6953
-0.0835	0.9149	0.0677	-219.9707	44.6167	-20.5688
0.0045	0.9302	0.1765	-221.0693	38.7573	-28.8696
0.0742	0.9579	0.3481	-228.6987	31.7383	-36.0718
0.2003	0.9365	0.5242	-236.5112	21.9727	-38.8794
0.4379	0.9248	0.7351	-248.9014	2.9297	-34.0576
0.6295	1.0461	0.9647	-263.6719	-28.6255	-19.2261
0.6887	1.2101	1.1536	-265.8691	-67.3218	5.9814
0.4846	1.4694	1.3478	-248.9014	-109.5581	40.7715
-0.2911	1.9355	1.8264	-196.2280	-157.2266	87.2803
-1.1230	2.3267	2.1671	-74.7681	-201.2939	144.4702
-1.6373	2.8881	2.3776	124.6948	-195.3125	219.3604
