aX	 aY 	 aZ	 gX	 gY	 gZ	
-0.1943	-0.3048	1.0015	-66.9556	160.4004	101.2573
-0.0813	-0.3447	0.9869	-60.8521	181.7017	104.4312
0.0928	-0.4342	0.9927	-58.0444	196.6553	104.4922
0.2516	-0.4711	1.0098	-58.9600	198.1201	88.5010
0.3628	-0.4358	1.0341	-63.7207	185.7300	69.7632
0.4252	-0.3701	1.0792	-67.0166	166.0156	46.6919
0.4160	-0.2986	1.0962	-61.7676	144.0430	23.1323
0.4259	-0.1653	1.1033	-52.4902	124.8779	-0.4883
0.4349	-0.0669	1.0856	-33.6914	107.1777	-20.2637
0.4521	-0.0333	1.0653	-10.1929	96.8628	-36.6211
0.4656	-0.0276	1.0332	15.5029	83.3740	-48.0957
0.4756	-0.0220	1.0062	40.2832	70.6177	-56.3354
0.4897	-0.0201	0.9829	62.3779	60.9741	-64.9414
0.5343	-0.0822	0.9613	79.6509	50.1099	-74.5239
0.5968	-0.1873	0.9409	93.6279	29.5410	-85.9375
0.6191	-0.2766	0.9204	99.3652	1.4038	-104.1870
0.5737	-0.3125	0.8967	98.1445	-34.3018	-127.0752
0.4611	-0.2909	0.8633	92.1021	-73.1201	-149.4751
0.2759	-0.2344	0.8477	84.7168	-107.6660	-167.7246
0.0408	-0.1664	0.8500	77.6978	-131.2256	-177.9175
-0.1698	-0.1055	0.8522	73.3643	-138.3057	-176.6968
-0.3510	-0.0757	0.8438	70.1904	-125.0610	-166.3818
-0.4882	-0.0670	0.8282	69.2749	-91.9800	-151.5503
-0.5087	-0.0903	0.8260	71.6553	-47.3633	-136.5967
-0.4265	-0.1650	0.8330	76.8433	-1.2817	-129.3945
-0.2733	-0.2688	0.8418	84.1675	35.1563	-132.8125
-0.1256	-0.3558	0.8375	87.7686	53.2837	-145.9961
-0.0397	-0.3998	0.8287	83.8013	50.5371	-162.4146
-0.0789	-0.3933	0.8705	72.1436	33.9355	-181.4575
-0.3134	-0.2913	0.8743	59.8755	10.9863	-192.7490
-0.4500	-0.1428	0.8712	50.5981	-7.3853	-180.9082
-0.4464	-0.0663	0.8607	45.7153	-13.7939	-150.3906
-0.4265	-0.1389	0.8105	48.7061	0.4883	-122.6196
-0.3907	-0.2537	0.7949	49.7437	19.2871	-103.8208
-0.3328	-0.3231	0.8295	48.0957	30.2124	-101.9897
-0.3224	-0.3413	0.8711	47.1802	30.7007	-118.4692
-0.4093	-0.2540	0.9050	44.6167	18.7988	-137.2681
-0.4374	-0.1298	0.9254	45.2271	1.5869	-145.7520
-0.4297	-0.1132	0.9186	52.1240	-10.8643	-142.5781
-0.4607	-0.1603	0.8876	62.8662	-21.3013	-133.9111
-0.4952	-0.1971	0.8530	71.0449	-32.6538	-125.6104
-0.5566	-0.2118	0.8116	77.0874	-40.7104	-120.1782
-0.6221	-0.2172	0.7767	83.3740	-40.7104	-120.0562
-0.7859	-0.1257	0.7250	88.5620	-32.5317	-124.0234
-0.8616	0.0345	0.7467	111.9385	19.4702	-112.4878
-0.7827	-0.3779	0.7135	137.9395	94.6655	-94.4824
-0.5249	-0.6492	0.8042	95.8252	39.1846	-113.5864
-0.4254	-0.4058	0.8185	82.1533	4.2725	-158.6914
-0.5389	-0.0712	0.8245	76.2939	-18.4937	-168.6401
-0.6196	-0.1266	0.8152	77.2095	-23.9258	-159.5459
-0.6783	-0.1857	0.8032	79.0405	-32.5928	-158.5693
-0.7628	-0.2012	0.7770	87.8906	-32.4097	-160.3394
-0.8162	-0.1162	0.7401	91.6138	-47.2412	-160.7056
-0.8481	-0.0461	0.6876	104.3701	-49.5605	-158.8745
-0.8649	-0.0597	0.6516	119.9951	-45.0439	-153.7476
-0.8597	-0.1079	0.6116	133.3618	-39.1235	-150.1465
-0.9088	-0.1445	0.5745	144.1650	-35.8887	-149.3530
-1.0282	-0.1384	0.5215	147.8882	-31.5552	-148.4985
-1.1626	-0.1357	0.4917	147.2168	-19.4092	-142.3340
-1.2196	-0.1846	0.4762	143.4326	1.4648	-130.1270
-1.1935	-0.2389	0.4498	137.6343	28.5645	-119.1406
-1.1350	-0.2611	0.4880	129.5776	53.4668	-112.4268
-1.0244	-0.2545	0.5282	118.0420	70.7397	-107.3608
-0.9135	-0.1855	0.5403	109.8633	81.1157	-105.4688
-0.8328	-0.0927	0.5466	109.4360	85.3271	-107.6660
-0.7607	-0.0031	0.5339	117.3096	81.7261	-110.7788
-0.7385	0.0422	0.5054	133.5449	72.0825	-114.5630
-0.7684	-0.0071	0.5222	154.7852	56.8237	-120.3613
-0.7637	-0.0930	0.5350	171.0815	37.5977	-126.4038
-0.7518	-0.1334	0.5338	180.2368	15.5029	-132.2021
-0.7988	-0.1111	0.5038	186.7065	-7.4463	-136.1694
-0.8866	-0.0842	0.4525	193.4814	-24.0479	-138.0615
-0.9213	-0.0555	0.3815	202.0874	-34.3018	-137.0239
-0.9471	-0.0342	0.3203	210.7544	-35.5835	-134.2163
-1.0074	-0.0457	0.2592	221.3745	-31.5552	-132.1411
-1.0851	-0.0574	0.2468	230.1636	-25.0244	-126.8921
-1.1251	-0.0482	0.1832	238.8916	-12.5122	-118.7744
-1.0765	-0.0503	0.0977	253.7231	0.9155	-109.8633
-0.9988	-0.0704	0.0214	267.6392	8.3008	-101.9287
-0.9583	-0.1145	-0.0525	278.3203	6.6528	-97.8394
-0.9680	-0.1786	-0.1324	287.6587	-3.5400	-99.6094
-1.0161	-0.2405	-0.1903	291.3208	-16.6626	-107.2388
-1.0612	-0.2933	-0.2106	287.9639	-27.2827	-116.5771
-1.0811	-0.3077	-0.2374	279.2358	-33.6914	-122.5586
-1.0972	-0.2925	-0.2581	269.4702	-36.1328	-124.7559
-1.0981	-0.2734	-0.2949	259.6436	-35.6445	-124.7559
-1.0778	-0.2500	-0.3535	250.9766	-33.5693	-122.4976
-1.0419	-0.2257	-0.3860	242.9810	-32.0435	-120.2393
-0.9923	-0.1896	-0.4380	235.2295	-31.6162	-118.4082
-0.9001	-0.1577	-0.4904	229.0649	-35.4004	-117.0044
-0.7727	-0.1089	-0.5316	224.1821	-44.6167	-111.6333
-0.7021	-0.1057	-0.5668	221.9238	-62.9272	-106.8726
-0.8400	-0.1621	-0.6039	215.2710	-76.7822	-104.2480
-1.0732	-0.2234	-0.6438	205.8105	-79.0405	-104.6753
-1.2166	-0.2412	-0.6407	190.7959	-62.2559	-100.7080
-1.2125	-0.2316	-0.6357	175.1709	-37.7808	-90.5762
